orden,anio,mes,dia,fecha,pais,ciudad,categoría,producto,precio,util_porcent,Cantidad,Total,utilidad
4533,2024,12,4,04/12/2023,Costa Rica,San José,Tablets,Google Pixel Slate,799,0.3,1,799,239.7
4534,2024,12,10,10/12/2023,Colombia,Cali,Smartphones,Xiaomi Mi 11,699,0.2,2,1398,279.6
4535,2024,12,2,02/12/2023,Paraguay,Ciudad del Este,Auriculares,Sennheiser Momentum 3,324,0.32,1,324,103.68
4536,2024,12,24,24/12/2023,Ecuador,Guayaquil,Auriculares,Razer Opus,224,0.11,2,448,49.28
4537,2024,12,7,07/12/2023,Costa Rica,Limón,Auriculares,Samsung Galaxy Buds Pro,174,0.11,4,696,76.56
4538,2024,12,26,26/12/2023,Paraguay,Encarnación,Laptops,HP Spectre x360,1799,0.25,4,7196,1799
4539,2024,12,2,02/12/2023,Brasil,Río de Janeiro,Laptops,Gigabyte Aero 15 OLED,2599,0.11,3,7797,857.67
4540,2024,12,3,03/12/2023,Ecuador,Guayaquil,Auriculares,Audio-Technica ATH-M50x,174,0.32,5,870,278.4
4541,2024,12,17,17/12/2023,Perú,Trujillo,Auriculares,Sony WH-1000XM4,324,0.27,1,324,87.48
4542,2024,12,12,12/12/2023,Bolivia,Cochabamba,Smartphones,Motorola Edge 20 Pro,849,0.2,1,849,169.8
4543,2024,12,22,22/12/2023,México,Ciudad de México (CDMX),Smartphones,Samsung Galaxy S21,899,0.28,4,3596,1006.88
4544,2024,12,31,31/12/2023,Venezuela,Caracas,Auriculares,Razer Opus,224,0.11,2,448,49.28
4545,2024,12,13,13/12/2023,México,Monterrey,Laptops,MacBook Pro 14,2999,0.19,3,8997,1709.43
4546,2024,12,30,30/12/2023,Venezuela,Valencia,Auriculares,Razer Opus,224,0.11,1,224,24.64
4547,2024,12,1,01/12/2023,Bolivia,La Paz,Tablets,Microsoft Surface Pro 7,999,0.35,2,1998,699.3
4548,2024,12,17,17/12/2023,Ecuador,Cuenca,Laptops,Acer Swift 5,899,0.32,5,4495,1438.4
4549,2024,12,30,30/12/2023,Brasil,Brasilia,Auriculares,Sony WH-1000XM4,324,0.27,3,972,262.44
4550,2024,12,30,30/12/2023,Costa Rica,San José,Smartphones,iPhone 13,1099,0.19,2,2198,417.62
4551,2024,12,6,06/12/2023,Costa Rica,Limón,Auriculares,Razer Opus,224,0.11,4,896,98.56
4552,2024,12,8,08/12/2023,Panamá,Ciudad de Panamá,Smartphones,iPhone 13,1099,0.19,4,4396,835.24
4553,2024,12,22,22/12/2023,Perú,Lima,Smartphones,Motorola Edge 20 Pro,849,0.2,1,849,169.8
4554,2024,12,10,10/12/2023,Argentina,Buenos Aires,Smartphones,OnePlus 9,799,0.32,1,799,255.68
4555,2024,12,11,11/12/2023,Argentina,Buenos Aires,Auriculares,Microsoft Surface Earbuds,224,0.14,4,896,125.44
4556,2024,12,23,23/12/2023,México,Ciudad de México (CDMX),Tablets,ASUS ZenPad 3S 10,399,0.2,3,1197,239.4
4557,2024,12,27,27/12/2023,Venezuela,Caracas,Tablets,Samsung Galaxy Tab S7,699,0.15,3,2097,314.55
4558,2024,12,1,01/12/2023,Chile,Concepción,Auriculares,Apple AirPods Pro,224,0.26,2,448,116.48
4559,2024,12,14,14/12/2023,Paraguay,Ciudad del Este,Laptops,ASUS ZenBook 14,1149,0.29,3,3447,999.63
4560,2024,12,19,19/12/2023,Uruguay,Montevideo,Auriculares,Beats Studio3,274,0.13,2,548,71.24
4561,2024,12,31,31/12/2023,Venezuela,Caracas,Smartphones,OnePlus 9,799,0.32,4,3196,1022.72
4562,2024,12,19,19/12/2023,Argentina,Buenos Aires,Tablets,iPad Air,649,0.33,4,2596,856.68
4563,2024,12,23,23/12/2023,Colombia,Bogotá,Tablets,LG G Pad 5 10.1,249,0.33,3,747,246.51
4564,2024,12,11,11/12/2023,Venezuela,Maracaibo,Tablets,Lenovo Tab P11 Pro,549,0.3,2,1098,329.4
4565,2024,12,19,19/12/2023,Ecuador,Guayaquil,Auriculares,Jabra Elite 85t,224,0.21,4,896,188.16
4566,2024,12,22,22/12/2023,Chile,Valparaíso,Smartphones,Xiaomi Mi 11,699,0.2,4,2796,559.2
4567,2024,12,2,02/12/2023,Paraguay,Asunción,Auriculares,Audio-Technica ATH-M50x,174,0.32,1,174,55.68
4568,2024,12,24,24/12/2023,México,Ciudad de México (CDMX),Auriculares,Jabra Elite 85t,224,0.21,3,672,141.12
4569,2024,12,7,07/12/2023,Brasil,São Paulo,Laptops,Microsoft Surface Laptop 4,1649,0.27,1,1649,445.23
4570,2024,12,3,03/12/2023,México,Guadalajara,Auriculares,Beats Studio3,274,0.13,2,548,71.24
4571,2024,12,23,23/12/2023,Paraguay,Asunción,Laptops,Acer Swift 5,899,0.32,5,4495,1438.4
4572,2024,12,14,14/12/2023,México,Guadalajara,Tablets,Google Pixel Slate,799,0.3,4,3196,958.8
4573,2024,12,12,12/12/2023,Brasil,Río de Janeiro,Auriculares,Microsoft Surface Earbuds,224,0.14,5,1120,156.8
4574,2024,12,12,12/12/2023,Uruguay,Ciudad de la Costa,Auriculares,Jabra Elite 85t,224,0.21,5,1120,235.2
4575,2024,12,29,29/12/2023,Uruguay,Ciudad de la Costa,Laptops,Lenovo ThinkPad X1 Carbon,2049,0.11,5,10245,1126.95
4576,2024,12,29,29/12/2023,Colombia,Medellín,Laptops,Gigabyte Aero 15 OLED,2599,0.11,1,2599,285.89
4577,2024,12,18,18/12/2023,Ecuador,Cuenca,Tablets,Lenovo Tab P11 Pro,549,0.3,5,2745,823.5
4578,2024,12,26,26/12/2023,Panamá,Colón,Auriculares,Samsung Galaxy Buds Pro,174,0.11,4,696,76.56
4579,2024,12,30,30/12/2023,Chile,Concepción,Auriculares,Audio-Technica ATH-M50x,174,0.32,4,696,222.72
4580,2024,12,25,25/12/2023,Perú,Arequipa,Tablets,Microsoft Surface Pro 7,999,0.35,3,2997,1048.95
4581,2024,12,5,05/12/2023,Paraguay,Asunción,Smartphones,Motorola Edge 20 Pro,849,0.2,1,849,169.8
4582,2024,12,8,08/12/2023,Uruguay,Montevideo,Tablets,ASUS ZenPad 3S 10,399,0.2,4,1596,319.2
4583,2024,12,17,17/12/2023,Panamá,Colón,Smartphones,Asus ROG Phone 5,1099,0.13,2,2198,285.74
4584,2024,12,30,30/12/2023,Ecuador,Quito,Tablets,Samsung Galaxy Tab S7,699,0.15,4,2796,419.4
4585,2024,12,21,21/12/2023,Venezuela,Maracaibo,Auriculares,Samsung Galaxy Buds Pro,174,0.11,3,522,57.42
4586,2024,12,11,11/12/2023,Venezuela,Maracaibo,Auriculares,Microsoft Surface Earbuds,224,0.14,4,896,125.44
4587,2024,12,20,20/12/2023,México,Ciudad de México (CDMX),Laptops,HP Spectre x360,1799,0.25,5,8995,2248.75
4588,2024,12,9,09/12/2023,Venezuela,Maracaibo,Laptops,Microsoft Surface Laptop 4,1649,0.27,2,3298,890.46
4589,2024,12,17,17/12/2023,México,Monterrey,Auriculares,Jabra Elite 85t,224,0.21,5,1120,235.2
4590,2024,12,4,04/12/2023,Paraguay,Asunción,Laptops,MacBook Pro 14,2999,0.19,3,8997,1709.43
4591,2024,12,15,15/12/2023,Paraguay,Asunción,Smartphones,iPhone 13,1099,0.19,2,2198,417.62
4592,2024,12,4,04/12/2023,Brasil,Brasilia,Tablets,Xiaomi Mi Pad 5,449,0.26,3,1347,350.22
4593,2024,12,11,11/12/2023,Costa Rica,Limón,Smartphones,Google Pixel 6,749,0.28,1,749,209.72
4594,2024,12,30,30/12/2023,Brasil,Brasilia,Smartphones,Sony Xperia 1 III,1199,0.1,5,5995,599.5
4595,2024,12,11,11/12/2023,Panamá,Colón,Tablets,Huawei MatePad Pro,649,0.14,2,1298,181.72
4596,2024,12,22,22/12/2023,Venezuela,Valencia,Laptops,Razer Blade 15,2649,0.33,4,10596,3496.68
4597,2024,12,20,20/12/2023,Perú,Lima,Auriculares,Bose QuietComfort 35 II,274,0.28,4,1096,306.88
4598,2024,12,4,04/12/2023,Colombia,Cali,Auriculares,Beats Studio3,274,0.13,4,1096,142.48
4599,2024,12,15,15/12/2023,Uruguay,Ciudad de la Costa,Laptops,Acer Swift 5,899,0.32,2,1798,575.36
4600,2024,12,27,27/12/2023,Bolivia,Cochabamba,Auriculares,Beats Studio3,274,0.13,5,1370,178.1
4601,2024,12,10,10/12/2023,Paraguay,Encarnación,Auriculares,Samsung Galaxy Buds Pro,174,0.11,4,696,76.56
4602,2024,12,23,23/12/2023,Paraguay,Ciudad del Este,Auriculares,Beats Studio3,274,0.13,3,822,106.86
4603,2024,12,30,30/12/2023,Panamá,Colón,Smartphones,Samsung Galaxy S21,899,0.28,1,899,251.72
4604,2024,12,30,30/12/2023,México,Monterrey,Laptops,Dell XPS 13,1399,0.35,4,5596,1958.6
4605,2024,12,19,19/12/2023,México,Ciudad de México (CDMX),Smartphones,Google Pixel 6,749,0.28,5,3745,1048.6
4606,2024,12,23,23/12/2023,México,Guadalajara,Auriculares,Bose QuietComfort 35 II,274,0.28,4,1096,306.88
4607,2024,12,27,27/12/2023,Bolivia,La Paz,Smartphones,Huawei P40 Pro,899,0.34,4,3596,1222.64
4608,2024,12,18,18/12/2023,Ecuador,Quito,Laptops,Dell XPS 13,1399,0.35,4,5596,1958.6
4609,2024,12,14,14/12/2023,Costa Rica,Limón,Auriculares,Beats Studio3,274,0.13,4,1096,142.48
4610,2024,12,10,10/12/2023,Venezuela,Valencia,Laptops,HP Spectre x360,1799,0.25,1,1799,449.75
4611,2024,12,27,27/12/2023,Panamá,David,Auriculares,Microsoft Surface Earbuds,224,0.14,4,896,125.44
4612,2024,12,29,29/12/2023,Paraguay,Encarnación,Tablets,Samsung Galaxy Tab S7,699,0.15,2,1398,209.7
4613,2024,12,31,31/12/2023,Perú,Trujillo,Auriculares,Sony WH-1000XM4,324,0.27,5,1620,437.4
4614,2024,12,11,11/12/2023,Paraguay,Encarnación,Auriculares,Audio-Technica ATH-M50x,174,0.32,2,348,111.36
4615,2024,12,25,25/12/2023,Chile,Santiago,Smartphones,Sony Xperia 1 III,1199,0.1,5,5995,599.5
4616,2024,12,18,18/12/2023,Venezuela,Valencia,Smartphones,Xiaomi Mi 11,699,0.2,5,3495,699
4617,2024,12,18,18/12/2023,Chile,Valparaíso,Laptops,HP Spectre x360,1799,0.25,2,3598,899.5
4618,2024,12,6,06/12/2023,Colombia,Bogotá,Smartphones,Asus ROG Phone 5,1099,0.13,1,1099,142.87
4619,2024,12,16,16/12/2023,Colombia,Medellín,Laptops,Gigabyte Aero 15 OLED,2599,0.11,3,7797,857.67
4620,2024,12,24,24/12/2023,Panamá,Ciudad de Panamá,Tablets,iPad Air,649,0.33,1,649,214.17
4621,2024,12,17,17/12/2023,Bolivia,Cochabamba,Smartphones,Google Pixel 6,749,0.28,1,749,209.72
4622,2024,12,8,08/12/2023,Chile,Valparaíso,Tablets,Lenovo Tab P11 Pro,549,0.3,5,2745,823.5
4623,2024,12,27,27/12/2023,Bolivia,Cochabamba,Tablets,ASUS ZenPad 3S 10,399,0.2,3,1197,239.4
4624,2024,12,2,02/12/2023,Bolivia,Santa Cruz de la Sierra,Laptops,Microsoft Surface Laptop 4,1649,0.27,2,3298,890.46
4625,2024,12,9,09/12/2023,Panamá,David,Tablets,Microsoft Surface Pro 7,999,0.35,2,1998,699.3
4626,2024,12,19,19/12/2023,Costa Rica,San José,Laptops,Gigabyte Aero 15 OLED,2599,0.11,4,10396,1143.56
4627,2024,12,9,09/12/2023,México,Monterrey,Auriculares,Beats Studio3,274,0.13,3,822,106.86
4628,2024,12,14,14/12/2023,Brasil,Río de Janeiro,Smartphones,LG Velvet,649,0.12,5,3245,389.4
4629,2024,12,19,19/12/2023,Colombia,Cali,Smartphones,iPhone 13,1099,0.19,3,3297,626.43
4630,2024,12,22,22/12/2023,Brasil,Río de Janeiro,Auriculares,Samsung Galaxy Buds Pro,174,0.11,5,870,95.7
4631,2024,12,28,28/12/2023,Uruguay,Salto,Smartphones,OnePlus 9,799,0.32,3,2397,767.04
4632,2024,12,10,10/12/2023,Perú,Lima,Smartphones,OnePlus 9,799,0.32,1,799,255.68
4633,2024,12,13,13/12/2023,Perú,Arequipa,Tablets,Lenovo Tab P11 Pro,549,0.3,3,1647,494.1
4634,2024,12,22,22/12/2023,Paraguay,Encarnación,Laptops,Dell XPS 13,1399,0.35,3,4197,1468.95
4635,2024,12,1,01/12/2023,Panamá,Ciudad de Panamá,Laptops,Dell XPS 13,1399,0.35,5,6995,2448.25
4636,2024,12,4,04/12/2023,Perú,Trujillo,Auriculares,Apple AirPods Pro,224,0.26,1,224,58.24
4637,2024,12,24,24/12/2023,Costa Rica,Limón,Laptops,MSI GS66 Stealth,2249,0.2,4,8996,1799.2
4638,2024,12,7,07/12/2023,Colombia,Cali,Tablets,Samsung Galaxy Tab S7,699,0.15,1,699,104.85
4639,2024,12,12,12/12/2023,Costa Rica,Limón,Tablets,Google Pixel Slate,799,0.3,4,3196,958.8
4640,2024,12,24,24/12/2023,Paraguay,Ciudad del Este,Smartphones,Asus ROG Phone 5,1099,0.13,3,3297,428.61
4641,2024,12,3,03/12/2023,Paraguay,Asunción,Laptops,Acer Swift 5,899,0.32,5,4495,1438.4
4642,2024,12,7,07/12/2023,Panamá,Colón,Laptops,MacBook Pro 14,2999,0.19,1,2999,569.81
4643,2024,12,16,16/12/2023,Panamá,Ciudad de Panamá,Laptops,HP Spectre x360,1799,0.25,2,3598,899.5
4644,2024,12,9,09/12/2023,México,Monterrey,Auriculares,Sennheiser Momentum 3,324,0.32,3,972,311.04
4645,2024,12,30,30/12/2023,Argentina,Buenos Aires,Auriculares,Sony WH-1000XM4,324,0.27,2,648,174.96
4646,2024,12,12,12/12/2023,Bolivia,Cochabamba,Tablets,Xiaomi Mi Pad 5,449,0.26,2,898,233.48
4647,2024,12,2,02/12/2023,México,Guadalajara,Tablets,Google Pixel Slate,799,0.3,4,3196,958.8
4648,2024,12,17,17/12/2023,Ecuador,Guayaquil,Smartphones,OnePlus 9,799,0.32,2,1598,511.36
4649,2024,12,26,26/12/2023,Perú,Trujillo,Smartphones,Samsung Galaxy S21,899,0.28,1,899,251.72
4650,2024,12,24,24/12/2023,Costa Rica,Limón,Auriculares,Bose QuietComfort 35 II,274,0.28,5,1370,383.6
4651,2024,12,9,09/12/2023,Colombia,Cali,Laptops,HP Spectre x360,1799,0.25,3,5397,1349.25
4652,2024,12,2,02/12/2023,Chile,Concepción,Smartphones,LG Velvet,649,0.12,4,2596,311.52
4653,2024,12,15,15/12/2023,Costa Rica,Limón,Smartphones,Huawei P40 Pro,899,0.34,3,2697,916.98
4654,2024,12,7,07/12/2023,México,Monterrey,Laptops,HP Spectre x360,1799,0.25,4,7196,1799
4655,2024,12,30,30/12/2023,Bolivia,Santa Cruz de la Sierra,Laptops,Dell XPS 13,1399,0.35,1,1399,489.65
4656,2024,12,5,05/12/2023,Ecuador,Guayaquil,Tablets,Xiaomi Mi Pad 5,449,0.26,2,898,233.48
4657,2024,12,10,10/12/2023,Chile,Santiago,Tablets,LG G Pad 5 10.1,249,0.33,4,996,328.68
4658,2024,12,16,16/12/2023,México,Ciudad de México (CDMX),Laptops,HP Spectre x360,1799,0.25,4,7196,1799
4659,2024,12,3,03/12/2023,Paraguay,Ciudad del Este,Smartphones,OnePlus 9,799,0.32,3,2397,767.04
4660,2024,12,10,10/12/2023,Costa Rica,Heredia,Smartphones,Google Pixel 6,749,0.28,5,3745,1048.6
4661,2024,12,17,17/12/2023,Perú,Trujillo,Auriculares,Samsung Galaxy Buds Pro,174,0.11,2,348,38.28
4662,2024,12,25,25/12/2023,Bolivia,Santa Cruz de la Sierra,Auriculares,Beats Studio3,274,0.13,3,822,106.86
4663,2024,12,12,12/12/2023,Panamá,Colón,Tablets,Microsoft Surface Pro 7,999,0.35,1,999,349.65
4664,2024,12,21,21/12/2023,Paraguay,Ciudad del Este,Auriculares,Razer Opus,224,0.11,3,672,73.92
4665,2024,12,16,16/12/2023,Brasil,São Paulo,Smartphones,Asus ROG Phone 5,1099,0.13,2,2198,285.74
4666,2024,12,8,08/12/2023,Uruguay,Ciudad de la Costa,Laptops,ASUS ZenBook 14,1149,0.29,4,4596,1332.84
4667,2024,12,23,23/12/2023,Bolivia,La Paz,Smartphones,LG Velvet,649,0.12,2,1298,155.76
4668,2024,12,28,28/12/2023,Ecuador,Quito,Laptops,Razer Blade 15,2649,0.33,1,2649,874.17
4669,2024,12,1,01/12/2023,Colombia,Bogotá,Smartphones,LG Velvet,649,0.12,5,3245,389.4
4670,2024,12,12,12/12/2023,Panamá,Colón,Tablets,ASUS ZenPad 3S 10,399,0.2,1,399,79.8
4671,2024,12,27,27/12/2023,Perú,Arequipa,Laptops,HP Spectre x360,1799,0.25,4,7196,1799
4672,2024,12,24,24/12/2023,Costa Rica,San José,Auriculares,Sennheiser Momentum 3,324,0.32,5,1620,518.4
4673,2024,12,9,09/12/2023,Paraguay,Ciudad del Este,Tablets,LG G Pad 5 10.1,249,0.33,3,747,246.51
4674,2024,12,25,25/12/2023,Chile,Valparaíso,Auriculares,Samsung Galaxy Buds Pro,174,0.11,5,870,95.7
4675,2024,12,28,28/12/2023,Costa Rica,Limón,Auriculares,Microsoft Surface Earbuds,224,0.14,2,448,62.72
4676,2024,12,29,29/12/2023,Perú,Lima,Auriculares,Microsoft Surface Earbuds,224,0.14,5,1120,156.8
4677,2024,12,7,07/12/2023,Bolivia,La Paz,Smartphones,Asus ROG Phone 5,1099,0.13,2,2198,285.74
4678,2024,12,6,06/12/2023,Colombia,Cali,Laptops,Acer Swift 5,899,0.32,1,899,287.68
4679,2024,12,10,10/12/2023,Costa Rica,Heredia,Smartphones,Asus ROG Phone 5,1099,0.13,3,3297,428.61
4680,2024,12,18,18/12/2023,Costa Rica,San José,Auriculares,Bose QuietComfort 35 II,274,0.28,2,548,153.44
4681,2024,12,25,25/12/2023,Brasil,Río de Janeiro,Smartphones,Samsung Galaxy S21,899,0.28,4,3596,1006.88
4682,2024,12,4,04/12/2023,Costa Rica,Heredia,Tablets,ASUS ZenPad 3S 10,399,0.2,2,798,159.6
4683,2024,12,23,23/12/2023,Paraguay,Encarnación,Laptops,HP Spectre x360,1799,0.25,5,8995,2248.75
4684,2024,12,15,15/12/2023,Bolivia,Cochabamba,Tablets,Samsung Galaxy Tab S7,699,0.15,1,699,104.85
4685,2024,12,27,27/12/2023,Venezuela,Valencia,Auriculares,Sony WH-1000XM4,324,0.27,2,648,174.96
4686,2024,12,22,22/12/2023,Uruguay,Montevideo,Smartphones,LG Velvet,649,0.12,1,649,77.88
4687,2024,12,23,23/12/2023,Bolivia,La Paz,Smartphones,Google Pixel 6,749,0.28,2,1498,419.44
4688,2024,12,20,20/12/2023,Bolivia,Santa Cruz de la Sierra,Auriculares,Microsoft Surface Earbuds,224,0.14,3,672,94.08
4689,2024,12,22,22/12/2023,Panamá,Ciudad de Panamá,Laptops,Microsoft Surface Laptop 4,1649,0.27,5,8245,2226.15
4690,2024,12,12,12/12/2023,Uruguay,Ciudad de la Costa,Laptops,Gigabyte Aero 15 OLED,2599,0.11,5,12995,1429.45
4691,2024,12,21,21/12/2023,Perú,Trujillo,Laptops,Razer Blade 15,2649,0.33,5,13245,4370.85
4692,2024,12,20,20/12/2023,Bolivia,Santa Cruz de la Sierra,Tablets,Lenovo Tab P11 Pro,549,0.3,5,2745,823.5
4693,2024,12,17,17/12/2023,Costa Rica,San José,Laptops,MSI GS66 Stealth,2249,0.2,4,8996,1799.2
4694,2024,12,7,07/12/2023,Venezuela,Valencia,Auriculares,Apple AirPods Pro,224,0.26,2,448,116.48
4695,2024,12,20,20/12/2023,México,Guadalajara,Smartphones,OnePlus 9,799,0.32,3,2397,767.04
4696,2024,12,1,01/12/2023,Perú,Arequipa,Smartphones,Xiaomi Mi 11,699,0.2,4,2796,559.2
4697,2024,12,24,24/12/2023,Venezuela,Valencia,Laptops,Microsoft Surface Laptop 4,1649,0.27,4,6596,1780.92
4698,2024,12,10,10/12/2023,Argentina,Buenos Aires,Laptops,Microsoft Surface Laptop 4,1649,0.27,3,4947,1335.69
4699,2024,12,15,15/12/2023,Bolivia,Santa Cruz de la Sierra,Smartphones,LG Velvet,649,0.12,4,2596,311.52
4700,2024,12,19,19/12/2023,Bolivia,La Paz,Laptops,HP Spectre x360,1799,0.25,2,3598,899.5
4701,2024,12,27,27/12/2023,Chile,Concepción,Laptops,MacBook Pro 14,2999,0.19,5,14995,2849.05
4702,2024,12,27,27/12/2023,Ecuador,Guayaquil,Auriculares,Sony WH-1000XM4,324,0.27,1,324,87.48
4703,2024,12,6,06/12/2023,Paraguay,Ciudad del Este,Smartphones,Sony Xperia 1 III,1199,0.1,1,1199,119.9
4704,2024,12,3,03/12/2023,Chile,Santiago,Tablets,Samsung Galaxy Tab S7,699,0.15,5,3495,524.25
4705,2024,12,30,30/12/2023,Panamá,Colón,Smartphones,Motorola Edge 20 Pro,849,0.2,2,1698,339.6
4706,2024,12,20,20/12/2023,Venezuela,Valencia,Auriculares,Beats Studio3,274,0.13,3,822,106.86
4707,2024,12,28,28/12/2023,Colombia,Bogotá,Smartphones,Huawei P40 Pro,899,0.34,2,1798,611.32
4708,2024,12,27,27/12/2023,Costa Rica,Heredia,Tablets,ASUS ZenPad 3S 10,399,0.2,5,1995,399
4709,2024,12,3,03/12/2023,Brasil,São Paulo,Smartphones,Sony Xperia 1 III,1199,0.1,2,2398,239.8
4710,2024,12,29,29/12/2023,Ecuador,Guayaquil,Auriculares,Beats Studio3,274,0.13,1,274,35.62
4711,2024,12,6,06/12/2023,México,Monterrey,Tablets,Lenovo Tab P11 Pro,549,0.3,4,2196,658.8
4712,2024,12,25,25/12/2023,Uruguay,Salto,Tablets,Samsung Galaxy Tab S7,699,0.15,5,3495,524.25
4713,2024,12,23,23/12/2023,Brasil,São Paulo,Auriculares,Audio-Technica ATH-M50x,174,0.32,4,696,222.72
4714,2024,12,11,11/12/2023,Chile,Santiago,Smartphones,Motorola Edge 20 Pro,849,0.2,1,849,169.8
4715,2024,12,2,02/12/2023,Perú,Lima,Tablets,Lenovo Tab P11 Pro,549,0.3,3,1647,494.1
4716,2024,12,12,12/12/2023,Costa Rica,Limón,Smartphones,Asus ROG Phone 5,1099,0.13,1,1099,142.87
4717,2024,12,24,24/12/2023,Costa Rica,San José,Smartphones,Google Pixel 6,749,0.28,2,1498,419.44
4718,2024,12,22,22/12/2023,Panamá,David,Laptops,Razer Blade 15,2649,0.33,1,2649,874.17
4719,2024,12,28,28/12/2023,Panamá,Colón,Tablets,Lenovo Tab P11 Pro,549,0.3,4,2196,658.8
4720,2024,12,12,12/12/2023,Ecuador,Quito,Smartphones,iPhone 13,1099,0.19,5,5495,1044.05
4721,2024,12,28,28/12/2023,Panamá,Colón,Smartphones,Sony Xperia 1 III,1199,0.1,5,5995,599.5
4722,2024,12,10,10/12/2023,Perú,Lima,Tablets,Xiaomi Mi Pad 5,449,0.26,1,449,116.74
4723,2024,12,23,23/12/2023,Brasil,São Paulo,Laptops,HP Spectre x360,1799,0.25,5,8995,2248.75
4724,2024,12,22,22/12/2023,Uruguay,Salto,Smartphones,Xiaomi Mi 11,699,0.2,1,699,139.8
4725,2024,12,24,24/12/2023,Bolivia,Cochabamba,Tablets,Lenovo Tab P11 Pro,549,0.3,4,2196,658.8
4726,2024,12,24,24/12/2023,Paraguay,Encarnación,Smartphones,Huawei P40 Pro,899,0.34,5,4495,1528.3
4727,2024,12,16,16/12/2023,Panamá,Ciudad de Panamá,Smartphones,Google Pixel 6,749,0.28,5,3745,1048.6
4728,2024,12,2,02/12/2023,Chile,Valparaíso,Laptops,Dell XPS 13,1399,0.35,2,2798,979.3
4729,2024,12,25,25/12/2023,Brasil,Río de Janeiro,Tablets,Huawei MatePad Pro,649,0.14,2,1298,181.72
4730,2024,12,24,24/12/2023,Perú,Trujillo,Tablets,LG G Pad 5 10.1,249,0.33,2,498,164.34
4731,2024,12,18,18/12/2023,Bolivia,La Paz,Auriculares,Microsoft Surface Earbuds,224,0.14,1,224,31.36
4732,2024,12,5,05/12/2023,Venezuela,Valencia,Tablets,Huawei MatePad Pro,649,0.14,1,649,90.86
4733,2024,12,6,06/12/2023,Brasil,Brasilia,Laptops,Razer Blade 15,2649,0.33,4,10596,3496.68
4734,2024,12,31,31/12/2023,Costa Rica,San José,Laptops,Acer Swift 5,899,0.32,3,2697,863.04
4735,2024,12,4,04/12/2023,Colombia,Cali,Tablets,Lenovo Tab P11 Pro,549,0.3,2,1098,329.4
4736,2024,12,27,27/12/2023,Brasil,Río de Janeiro,Laptops,MacBook Pro 14,2999,0.19,5,14995,2849.05
4737,2024,12,7,07/12/2023,Uruguay,Ciudad de la Costa,Auriculares,Bose QuietComfort 35 II,274,0.28,4,1096,306.88
4738,2024,12,3,03/12/2023,Brasil,Río de Janeiro,Tablets,ASUS ZenPad 3S 10,399,0.2,3,1197,239.4
4739,2024,12,1,01/12/2023,Ecuador,Quito,Tablets,LG G Pad 5 10.1,249,0.33,2,498,164.34
4740,2024,12,18,18/12/2023,Paraguay,Ciudad del Este,Tablets,Samsung Galaxy Tab S7,699,0.15,2,1398,209.7
4741,2024,12,4,04/12/2023,Brasil,São Paulo,Tablets,Amazon Fire HD 10,199,0.31,1,199,61.69
4742,2024,12,8,08/12/2023,Brasil,Río de Janeiro,Smartphones,LG Velvet,649,0.12,5,3245,389.4
4743,2024,12,22,22/12/2023,Uruguay,Salto,Auriculares,Samsung Galaxy Buds Pro,174,0.11,1,174,19.14
4744,2024,12,23,23/12/2023,México,Ciudad de México (CDMX),Tablets,iPad Air,649,0.33,2,1298,428.34
4745,2024,12,13,13/12/2023,Panamá,Colón,Tablets,iPad Air,649,0.33,3,1947,642.51
4746,2024,12,12,12/12/2023,Chile,Valparaíso,Auriculares,Bose QuietComfort 35 II,274,0.28,3,822,230.16
4747,2024,12,22,22/12/2023,Costa Rica,Heredia,Smartphones,LG Velvet,649,0.12,3,1947,233.64
4748,2024,12,1,01/12/2023,Bolivia,La Paz,Tablets,Samsung Galaxy Tab S7,699,0.15,1,699,104.85
4749,2024,12,17,17/12/2023,Colombia,Cali,Smartphones,Google Pixel 6,749,0.28,4,2996,838.88
4750,2024,12,21,21/12/2023,Venezuela,Valencia,Smartphones,Samsung Galaxy S21,899,0.28,2,1798,503.44
4751,2024,12,1,01/12/2023,Panamá,David,Auriculares,Audio-Technica ATH-M50x,174,0.32,2,348,111.36
4752,2024,12,23,23/12/2023,Panamá,Colón,Laptops,MSI GS66 Stealth,2249,0.2,2,4498,899.6
4753,2024,12,21,21/12/2023,México,Ciudad de México (CDMX),Smartphones,Huawei P40 Pro,899,0.34,2,1798,611.32
4754,2024,12,20,20/12/2023,Chile,Concepción,Laptops,Microsoft Surface Laptop 4,1649,0.27,1,1649,445.23
4755,2024,12,4,04/12/2023,Panamá,Ciudad de Panamá,Smartphones,Xiaomi Mi 11,699,0.2,2,1398,279.6
4756,2024,12,29,29/12/2023,Ecuador,Quito,Auriculares,Sony WH-1000XM4,324,0.27,3,972,262.44
4757,2024,12,6,06/12/2023,Colombia,Bogotá,Smartphones,Samsung Galaxy S21,899,0.28,1,899,251.72
4758,2024,12,11,11/12/2023,Argentina,Buenos Aires,Tablets,Microsoft Surface Pro 7,999,0.35,3,2997,1048.95
4759,2024,12,26,26/12/2023,Argentina,Buenos Aires,Smartphones,LG Velvet,649,0.12,5,3245,389.4
4760,2024,12,4,04/12/2023,México,Ciudad de México (CDMX),Smartphones,Huawei P40 Pro,899,0.34,1,899,305.66
4761,2024,12,31,31/12/2023,Perú,Trujillo,Tablets,Samsung Galaxy Tab S7,699,0.15,5,3495,524.25
